umap1,umap2,pc1,pc2
-0.33857906,4.062971,3.8388143,-0.8805134
3.0257642,9.253166,0.80589306,0.9268439
-1.3443736,0.5453958,2.479995,-2.684156
10.517928,3.6662083,-2.9890838,-0.3979504
10.519205,6.9535446,-1.0118954,1.6080002
0.96800524,6.9997606,1.2351472,0.69446343
5.8281307,10.475171,0.78414905,3.162228
9.518445,7.3300304,-0.9090871,2.6386356
11.155146,2.3075438,-4.3203444,-0.003196627
3.2834153,9.487211,0.42835456,1.1948831
-1.7345419,2.284999,3.594105,-2.1917243
4.620404,9.183418,1.1480479,2.1330562
5.6302133,3.0695748,3.0478165,-7.3496227
10.3260355,7.2150536,-1.511668,2.1620736
10.340727,-0.3718015,-9.452382,-2.5993958
-1.6676776,1.0308024,4.696715,-2.1099997
0.08169608,6.0775423,2.5775652,1.1338778
1.7407051,7.5349565,1.1509213,0.67424273
10.242151,1.2573084,-6.0488615,-0.74961674
11.146934,2.760767,-4.063919,-1.8342236
10.840323,0.3266799,-5.6525187,-2.2504916
10.570865,6.849182,-1.0997689,2.065678
9.688219,7.681253,-0.653328,2.9335465
10.299076,0.92310715,-7.0353284,-1.4204772
5.3246655,9.977369,1.1406372,3.0886416
1.911931,6.913243,1.4364557,0.73112595
11.290798,4.036678,-1.304899,-0.9824277
5.7774754,9.698694,1.0055482,4.0642996
3.741383,9.533663,0.85503215,2.4345493
1.8686789,8.062101,1.3749483,1.1548408
2.3068213,8.765939,1.189867,0.56762946
10.962502,3.7959452,-2.5783248,-0.116686046
10.605695,-0.16780151,-7.7289786,-1.7327546
3.9702249,10.19199,0.6530634,1.7892227
10.534143,4.494213,-3.5626493,0.83949935
3.5030131,9.394292,0.7920385,2.1366382
1.5191585,7.343359,1.6576817,1.2133901
-0.8142726,2.7425933,4.679306,-0.98170793
5.395007,9.220827,-0.22869635,1.9552478
-0.70140636,2.6499355,3.7299776,-2.1059031
10.442648,-0.4749696,-8.878717,-2.5340219
-1.5779095,-0.24099772,2.988999,-3.987451
-0.9182704,4.5735817,2.1270063,0.28461537
6.7851887,9.907004,-0.28745073,3.2668672
5.799982,2.314375,-0.29794967,-1.8914713
6.586041,10.148361,1.0278845,3.5169573
5.270268,2.174133,-2.339035,-10.140296
9.06202,5.9756584,-1.4039466,2.1559556
11.182491,3.1523502,-3.5822968,1.1477345
9.60543,7.1604886,-0.9703277,1.989262
5.1724315,9.080303,0.36799774,2.838132
10.084128,0.32425612,-6.8208413,-2.8725653
-0.9235269,4.5472274,3.05341,1.8749138
2.36363,9.302313,1.5751574,1.1211562
9.406176,6.9934235,-1.387079,2.3206537
6.176679,10.227922,0.56769115,3.563963
10.936015,5.0427504,-2.186318,0.5593066
11.27754,3.1349297,-3.3627014,0.39643496
4.349335,10.099645,0.84626716,2.5490112
5.5529337,2.3090906,-1.4003954,-9.535984
5.791423,10.090683,-0.323731,2.4053402
-1.569837,-0.31435066,2.7978346,-2.8258862
-0.6752065,0.63351697,2.8926945,-2.814569
11.382873,1.9391754,-4.4763527,-1.4975815
1.3597685,6.4491296,2.234792,0.64625657
7.27063,8.221871,-0.18429083,3.8188415
5.1310234,2.1160984,-1.5996139,-7.3119082
3.011992,9.433711,0.34355965,1.5829442
-0.31301394,4.667811,2.7831001,-0.897076
6.3078666,9.763563,0.6364964,2.5845313
-1.3333124,1.3759092,2.6023054,-2.1704712
4.586692,9.321746,0.7373074,1.7982984
10.492259,4.7575235,-2.826065,0.81702244
2.6291432,8.786314,0.7878491,0.13853246
10.437429,7.0890613,-1.2118509,2.1417174
10.170515,-0.38829866,-10.097223,-3.0697474
-0.05666781,3.499013,3.869458,0.41584775
5.683076,9.901164,0.89513445,3.5399275
10.855422,3.3855376,-3.1850796,0.030057013
-1.0404078,2.1006315,3.2202933,-2.876463
-0.7273318,3.8531802,3.4916623,-1.1359984
5.0071883,9.979282,1.0522916,3.5006042
2.5944426,8.5660305,0.5491486,1.3494028
-1.2597117,0.81938314,4.7351294,-3.1372318
-0.82339704,2.0670435,3.9601417,-2.456552
3.3757052,9.71068,1.0756664,1.7233624
10.819434,-0.24483599,-7.937528,-1.5533584
2.5155828,9.187198,1.3500515,0.8239696
9.521201,7.229408,-1.0551646,1.9217714
-0.5183968,3.6010926,3.8070874,-0.6891229
3.456804,10.013686,1.0529826,2.3768559
-1.3525054,0.22517169,3.0468378,-3.291862
6.023343,9.458188,0.45697728,3.0699677
-1.7162995,3.7123938,3.8617659,0.19246173
5.578073,3.0612807,-2.713828,-0.24892968
3.3219483,10.0557165,0.90405285,1.7497061
-0.98223376,-0.32361665,2.3751976,-4.424893
-1.3131083,3.5495975,3.1207702,-1.455225
-1.4744328,4.005284,4.5910387,-0.8694413
10.11873,-0.101955205,-6.98412,-3.6392012
-1.354611,1.0425481,4.0814834,-1.6022087
0.7363819,5.645841,2.4763281,0.7458663
11.214877,2.2240355,-5.6709485,0.47400308
-0.28641483,0.8971798,3.196168,-3.2529178
-0.8174506,0.6299532,2.803649,-3.7354145
2.3034346,7.7880487,1.3166776,0.58417183
9.919324,7.3494973,-0.57284456,2.5492716
-0.7987892,3.5370638,4.4396453,0.09575328
-0.5057068,5.807706,2.2146885,1.1335964
1.611068,7.616001,1.8451138,0.9242219
0.0024483292,5.9347453,2.751231,0.2685438
3.1463985,9.54483,0.91380453,1.9172511
-1.3674943,1.9393799,3.7158868,-1.959081
11.264234,1.7545083,-5.4674606,-0.78770816
10.56593,-0.19633953,-8.950753,-1.46517
-0.8203649,1.6644199,3.7276485,-1.7706717
-1.631719,3.841523,3.493651,-1.233977
10.651182,4.7298985,-2.4064565,0.5556272
5.7976193,9.96013,0.9925592,2.79103
-1.8251257,3.823296,3.576077,-1.3206084
0.24214904,6.96288,1.3346779,-0.098792076
0.213299,5.9153275,2.1340616,0.51139724
9.499994,7.390637,-0.6612703,3.3892345
10.476697,-0.5874304,-8.727888,-1.9812313
2.4008586,8.851902,1.0778584,0.671587
4.6407275,10.010588,0.60592383,3.1764312
-0.14384,4.5673275,3.896664,-0.5531063
10.4431305,6.614608,-1.4251819,2.4047673
-1.8375818,3.5907633,3.524402,-0.9608792
-0.8621948,5.4893856,2.4993806,0.97613674
10.831166,5.227061,-2.8067415,0.4514386
9.256482,6.641621,-1.2649958,3.022575
-1.5925704,-0.36234584,2.909962,-3.1124659
5.4892693,2.0349705,-0.74657184,-3.9282188
-1.5335916,4.094971,2.7190695,-1.9369625
0.70513374,6.2657757,1.9230926,0.6279468
-1.9399769,2.8842387,4.0281105,-2.1621113
5.3366046,10.105281,0.88944876,2.1110556
6.462731,9.29249,-0.23466462,3.189621
0.7942905,7.550711,0.7611812,0.62352043
3.076498,9.6997385,1.1969805,1.557331
0.37066215,5.317543,2.4042735,-0.7752621
-0.30511394,-0.45753682,3.4645815,-3.1284957
10.441217,5.4960938,-1.5145857,1.0465314
-1.417272,2.243485,3.9394538,-1.6947898
-0.58214045,2.6408515,3.0163977,-1.7739035
5.91814,8.575594,0.1927703,3.9758272
0.28882885,2.3042204,3.3477545,-1.1334555
-0.49448106,-0.19403495,3.596315,-3.6295018
0.021902576,-0.30817747,2.3239448,-3.083794
-0.1206351,0.26214013,2.8574529,-3.460143
7.6826487,8.093018,0.43241873,3.8105888
0.9447994,6.908273,2.0285223,0.89214593
-0.5491237,0.9201192,2.7859764,-3.46843
-0.60416937,2.790147,3.625655,-1.7707499
0.3682356,6.214676,1.4901778,0.62885714
4.6137342,9.806572,0.5412749,2.036807
3.3273351,9.732276,0.79303014,2.4575377
-0.13240814,0.72648656,2.2812428,-2.5077424
-0.7682258,3.3879917,3.3428736,-1.1293801
-1.1017355,1.1341168,5.165936,-2.152597
-0.83616954,1.9741366,3.8780305,-2.9025016
5.202122,9.391373,1.0845474,4.6929526
5.22018,9.644914,2.2175944,3.229426
-0.88462514,1.8569818,3.6608112,-3.2495384
-0.11550858,3.7543545,3.9539297,0.14944822
-0.7889965,3.8756971,2.9009502,-0.35305732
7.1334057,8.64328,-0.22897202,4.5175724
-1.6077143,0.77196467,3.6891572,-3.4279943
2.69553,8.092461,0.94546556,0.8551032
5.2495522,8.87421,0.7094405,4.2602205
-0.056703843,4.823675,4.602941,0.49447456
-1.1469799,2.8056242,2.5268447,-1.443618
-0.1663049,2.2692637,3.9540746,-2.2126222
-0.242172,-0.43459213,3.4725063,-3.2858229
-1.3071375,3.7363858,4.246376,-0.044464827
-0.91045713,1.4554149,3.57402,-1.6229807
-0.61289054,2.246108,2.854345,-1.8856939
-0.057233717,1.1869898,3.5273929,-2.2399015
-0.53825825,4.0966887,3.0727289,-0.2982484
-1.3892666,4.2254753,3.0468106,0.52978605
-1.4709749,3.0962467,3.9648669,-1.3786601
0.23040512,4.814353,2.6740723,-0.4757948
-0.6344574,2.6149838,4.401009,-1.923293
5.1603336,8.814944,0.6875372,3.3064532
1.1461396,7.1770144,0.6041056,-0.47108543
5.352947,2.4172294,-1.0853395,-2.6944318
5.1285124,3.0247557,-5.8584857,-4.275435
6.388237,9.023519,0.35887855,4.0893826
9.090231,7.596847,-1.1460462,4.0682244
10.941312,0.31921268,-6.494097,-1.8579262
5.3944955,2.9449546,-5.564118,3.9322596
10.248612,4.711921,-2.1337185,0.61968154
5.4070015,9.1389475,0.41610053,3.0636148
4.276529,8.899258,1.1541884,1.8470851
10.207553,4.489682,-3.0054827,-0.058585465
10.8385725,1.1534766,-5.283141,-1.4824185
9.625805,7.387225,-1.2002645,2.1939492
8.334834,7.708189,-0.5810396,3.7939086
-0.57528853,3.4068441,3.0916252,-1.1459984
10.497548,1.9397458,-6.082661,0.9380636
7.7973022,8.10908,-1.1452305,3.7643514
7.1301355,9.431377,0.029524326,3.4374518
10.3347,5.1320796,-2.1388986,1.3875122
5.344058,2.2506325,0.38241765,-13.265352
10.790838,3.6624706,-3.1986487,-0.5034334
9.969028,0.33889204,-8.837674,-1.4835973
10.270853,-0.40072802,-7.861444,-2.5998063
10.421442,1.210284,-5.9152403,-1.638918
9.821896,6.24139,-1.9946814,1.8745632
5.0015063,2.7312028,-2.0139832,2.768155
6.8577204,8.340201,-0.16629893,2.0370314
4.94014,2.4296236,-4.956215,-4.6037445
9.387809,7.3613334,-1.6412988,2.3026724
10.125705,1.8256105,-5.422244,-0.7918589
10.100536,0.19415817,-7.8348365,-3.2331686
8.789702,7.0905523,-1.8313632,5.9143186
9.911823,4.139089,-2.710791,0.63348955
11.357045,2.5996356,-4.403465,0.05282733
2.6207993,7.977415,1.1190554,0.9403215
9.153029,7.6021266,-0.8336664,3.942748
6.9546175,3.3264966,-3.0006042,1.7694097
10.381568,-0.5595036,-8.899084,-4.0245047
11.067407,2.584023,-4.18232,0.8589885
10.519584,3.7515094,-2.6432602,-1.0753715
1.7107508,6.740706,1.081919,0.75991446
11.276535,1.8149518,-5.730112,0.39040798
10.547623,-0.4916064,-7.770375,-3.4803033
10.741411,6.7287335,-1.4569228,2.1259484
10.915876,2.5207946,-4.497405,0.50822604
5.4393907,2.3775346,-1.1794231,-8.572208
0.9559019,7.5257106,0.70448184,-0.0116663575
5.602671,2.4458125,-0.66670305,0.1338186
10.273472,5.1164403,-1.8531461,1.0698028
0.100966394,-0.59658056,1.2537848,-3.5138016
10.742624,5.935591,-2.0863037,1.8050238
10.391746,4.781043,-2.8496695,1.2413194
6.23611,8.942243,0.64966494,3.686561
-0.253315,-0.38664785,0.82478946,-3.99712
5.619372,2.580205,2.1477804,-6.3479466
3.7577672,8.582767,1.3591471,1.2941144
5.0160694,2.0848699,0.3682923,-5.2405844
10.283076,1.0260959,-6.687765,-1.1629243
4.1614304,9.637292,1.3036706,2.7917933
10.245097,6.364243,-1.4765701,1.4589913
1.2244978,6.786446,1.2633383,0.9830809
10.506688,1.0713226,-6.123719,-1.4823078
10.743222,5.8652773,-1.9092121,1.032649
-0.6586444,4.568864,2.3360546,-0.69367886
5.0842137,9.908775,0.822271,3.8696861
-0.50651485,4.4871545,2.6604352,0.16564268
0.25604835,6.6835847,2.1377666,0.36385226
5.8203535,3.240325,1.5758939,-0.61092925
2.0313272,6.692001,1.4139528,0.9514984
4.158141,8.686935,0.7101453,0.72816646
-0.5845244,-0.56070334,2.569863,-4.2390537
-0.5832398,2.168828,3.0494108,-2.2562947
10.3766165,-0.34084216,-8.396253,-3.4336166
8.134125,8.326926,0.07768577,4.2585926
10.231091,4.68599,-3.9114718,1.1856859
1.1839405,5.8489733,2.0704436,1.3692915
10.760415,3.8656192,-2.577894,-0.9052346
2.1559217,8.386086,0.97258055,0.47123337
-0.52056366,4.0968037,3.2419684,-0.19122088
4.031086,9.724424,0.5232092,1.148519
2.4168644,9.264204,0.5180227,1.7074187
5.538338,2.389882,-1.2812321,-1.3645669
0.1856634,-0.06377313,3.1730592,-3.226029
0.146908,6.002431,3.5106885,-0.032305717
0.59978694,6.516797,2.1044776,0.6067828
6.203396,9.040723,0.47969097,3.055584
9.417232,6.7996216,-0.9168175,2.8553634
10.193367,-0.028885169,-7.6724486,-3.8338218
8.855289,6.929882,-0.78744394,2.8131433
3.324933,8.946104,0.7197268,1.3161495
5.3598194,9.316106,-0.048872292,3.9142885
10.547099,2.0135043,-5.501543,1.6538794
-0.04581445,4.2106786,3.4993274,-0.41634965
9.84291,7.3277736,-0.540621,1.045332
10.55145,4.1295505,-3.294702,-0.34985042
10.186016,2.3080437,-4.6361017,-0.09913999
-1.2849517,3.05573,2.601866,-1.657909
-0.38427684,5.7955327,3.0880773,0.3162092
0.058971375,0.32884678,2.930673,-3.6959424
5.934396,9.512164,0.4395116,2.0224986
6.00989,8.693181,0.8337519,3.514542
-0.9007306,2.7673788,3.7263258,-1.8090862
3.7314038,9.105696,0.8334396,0.7839676
8.800465,7.9913044,0.065820634,2.9318666
3.36206,9.7509775,0.2945081,1.7166475
9.612857,6.361268,-1.0054245,1.9191977
0.6509015,5.91635,2.1295078,-0.38729388
10.496067,6.094858,-0.74874896,0.48658568
5.243141,8.848709,1.0042425,2.7231107
10.352796,-0.13311936,-7.8434606,-2.585474
-0.60569465,4.534082,5.041351,-0.9895344
-0.4092678,2.8875556,3.6071694,-1.9813551
5.8997326,2.4050596,2.0662165,-7.0174603
10.617572,1.0266268,-6.118266,-1.003899
10.744706,-0.21491113,-7.13855,-2.6595302
5.71073,2.6192513,-1.3635807,-0.59264016
7.7238927,8.7014475,-0.86595815,4.484884
10.7411375,0.9693433,-5.0688667,-2.1209126
-0.724599,1.009796,3.1217318,-4.217888
-1.2525964,1.6848259,3.4992743,-2.4918551
0.014637763,4.2766566,3.440235,-0.94301987
0.07705086,-0.5338082,2.6513739,-4.7031956
10.212868,2.1006389,-4.617479,0.52098066
1.6961681,6.7021747,1.81006,-0.12539107
6.619964,8.842226,0.09854543,3.989647
7.5333447,8.42297,-0.46430844,3.478838
6.1460853,8.898717,0.22543612,2.9196143
2.0098245,7.646379,0.49713865,-0.43960565
3.254407,8.619962,0.66409326,1.2707314
9.917596,5.868606,-1.7569542,2.4464035
10.606169,1.8385974,-4.921152,-0.903015
-0.2000883,-0.6753667,2.4777322,-3.8088007
5.226129,8.4096775,-0.18149948,1.7379572
-0.77072746,3.6740196,3.3622217,-1.0213811
8.950078,6.7282624,-1.0085042,2.3498178
9.217157,6.0167418,-2.3693001,2.0485213
11.12851,3.1736856,-3.4750361,0.5312903
1.3282839,6.0613165,2.1329186,1.4408762
3.6134746,8.710322,1.1031742,1.1882939
6.989771,8.876706,-0.077785134,5.113912
-0.1894417,0.065303095,2.8702607,-3.029601
10.066206,6.0155344,-1.7003374,2.3706203
11.12382,2.820251,-3.5287747,0.24090134
-1.0585359,4.262145,3.2445662,-0.37454188
-0.4181254,4.9279933,2.446636,0.44548634
4.1449285,8.770681,0.25379056,1.8461953
-0.9428333,0.73729926,2.5609457,-3.0559678
10.978754,2.4087017,-4.712341,0.9923593
-0.84563816,3.3977332,3.1956885,0.12199229
0.8452807,6.004005,1.5494958,-0.37023014
10.5265045,-0.046406705,-7.354642,-1.7868809
-0.7857515,-0.5485012,2.9317763,-3.4666324
10.352317,6.366181,-1.6910346,1.5229855
-0.6722726,3.3201995,3.5968919,-2.043696
1.864577,6.3799267,1.192961,1.8861346
10.565644,-0.12537241,-8.102289,-2.3882456
8.741859,7.554657,-0.6621856,2.7119002
10.616989,2.4081259,-4.263118,1.8082285
6.0787067,9.235107,0.8676653,3.97435
-0.61907285,3.9125473,2.8291738,-0.44641775
-0.19649619,4.7321424,2.9581258,-0.56702185
10.523915,1.7911105,-6.1831827,-0.4760399
-0.098403625,6.0889597,2.4546742,0.7368963
-1.1367154,2.703757,3.0882812,-0.9802711
10.59348,-0.1867076,-7.160307,-2.3192315
5.654452,9.1881275,0.7092954,4.439596
9.644499,6.805115,-0.74690956,2.2447472
-0.15890794,3.2209816,2.7308912,-1.3570292
10.733316,4.2897234,-2.5234008,-1.3056966
5.8007445,9.418842,0.7657163,2.486711
6.403744,8.9715805,1.3794973,4.0414095
10.313358,5.0352616,-2.076034,1.1463385
-0.7065183,3.5944023,3.4330144,-1.9331831
9.971471,0.32174098,-8.2692,-2.7802348
8.784908,7.2137685,-0.31298494,3.3515072
-1.0238605,0.7865816,2.9936974,-1.720193
-0.8801856,0.028347591,2.3983378,-3.3412113
9.288783,6.2993655,-1.2593524,1.2814708
-0.94996375,3.5078757,3.6257563,-0.26478493
0.7969422,5.212727,2.4900513,0.8780894
0.04755063,6.228832,1.7291932,0.09494963
9.625972,6.215941,-1.3572433,2.887714
0.011168508,0.3292697,2.4686704,-2.4678664
10.771775,-0.17948174,-8.622333,-1.3750519
10.41639,1.6206145,-5.6667266,-0.22766429
3.2496529,9.355464,0.11908066,1.1255797
-0.79481393,1.0785251,3.6033642,-2.8840332
5.4684396,9.185154,-0.13779533,2.6154537
-1.082572,2.8141356,2.5539727,-1.915119
9.531556,7.715706,-0.87207705,2.57312
10.870006,0.51642007,-5.9005623,-2.3013558
7.0596733,8.642171,-0.3711875,3.43291
-0.23402292,3.9344654,3.8550024,0.62286615
1.0910842,7.5952916,1.0449317,0.23431592
6.426844,9.632562,0.7680636,2.5379376
0.37731186,0.34084487,4.057656,-1.3550869
1.8700123,7.117971,0.42542914,-0.470375
-1.122094,2.403387,3.2534504,-2.1186123
0.46172616,5.9095526,2.541923,0.99082434
1.4198451,6.6966114,1.6959951,1.6033419
2.4332898,9.0446005,1.4377155,1.2737565
-1.2403383,4.5257225,3.5294497,0.33547115
-0.70310545,2.0282874,1.7308941,-1.8384985
-0.993274,4.072665,2.2443533,-0.34278816
4.5298386,9.545426,1.6026907,2.6777263
-0.90713274,1.0260282,3.0645385,-2.9465966
-0.21864665,1.4438446,2.7729561,-7.3478947
0.448085,5.5031233,3.309916,1.3050714
-1.1810458,1.2029864,3.953557,-2.0601401
5.459854,8.785075,1.1031611,4.5223594
-0.67262083,4.1367984,4.30773,-1.3643658
0.039559428,5.431963,3.3432717,0.38899872
-0.31877068,5.0091186,3.084114,-0.40283358
4.9803576,9.705246,1.4503256,4.343147
3.097277,9.525044,1.2022446,0.39249915
-1.1607875,3.5069394,4.69231,-0.57794404
0.5074729,6.204742,2.92869,0.51903
1.2509731,6.4686074,1.332305,-0.04119727
1.8275648,8.562228,2.7218454,0.29287544
7.0206666,9.303306,0.011605144,4.042153
4.810963,9.425472,1.3870809,3.5487828
5.327519,9.343955,0.6964917,2.3584538
-0.5039665,1.0242702,3.196632,-2.814702
-1.6934315,3.7341764,3.3598125,0.27780467
0.5324093,5.438768,3.0258937,1.1618831
3.3427806,9.795669,1.1468163,2.6613555
5.6759424,3.3168316,-2.3191864,-1.8440448
4.8476734,2.4599972,-2.4117234,-4.6061654
2.597916,8.726299,1.2362435,0.62480104
-0.3059874,4.462956,3.3980665,0.05375418
5.7284913,1.9123243,-3.3670053,-8.674489
-0.27370965,-0.72446644,3.1228266,-4.162435
4.927654,2.9921424,-0.9733406,-5.804037
-1.7259301,0.03273423,3.294124,-3.8771424
2.4489279,8.697437,1.5141697,1.0529815
-0.61398584,0.65534735,2.9717755,-2.7875834
-0.30357757,0.13473898,3.2405891,-4.3245316
-0.032147527,-0.39343983,2.8581474,-2.8167567
-0.14330828,-0.4445465,2.7902365,-3.2921696
1.0361092,7.32092,0.14804542,-0.2490145
9.174324,6.53023,-1.4435027,2.0540748
6.284566,2.8448863,-2.2198591,-6.787393
10.338279,1.8204591,-6.0759597,0.034403473
9.62805,6.6230965,-1.3311198,2.1983688
11.353194,4.187784,-2.36225,0.19900978
4.73313,9.615481,1.0686318,3.2943468
11.143835,1.856669,-5.849676,0.43334964
10.341967,2.4478552,-4.9192514,0.3298712
1.6136295,3.8861446,5.5809116,-2.288588
5.2573457,8.84409,0.61845636,4.413194
2.2735922,7.799875,0.7947753,0.98152226
2.5354817,9.282628,0.37994358,1.2973018
10.60812,3.9066215,-2.9535491,0.5069769
10.476647,0.2600621,-6.995983,-2.430293
11.060294,3.7347116,-3.2331936,0.23926413
8.996698,6.2700477,-1.9215527,2.4624424
10.564769,6.650887,-1.3654106,2.1400726
8.176864,6.5560145,2.3193026,1.8720479
10.802042,0.9222144,-5.474842,-1.4278226
5.3917027,2.0696878,-3.2559798,-6.788411
5.8108463,2.6466146,0.99100196,-8.065266
9.359835,6.6633186,-1.1676106,3.259951
10.678302,5.1328135,-2.9482512,1.0140303
10.160539,2.1725214,-4.8573217,-0.6230099
9.805312,7.6727123,-0.86813194,1.6599766
10.781948,6.3888187,-0.8967344,0.78938496
9.710151,5.6739492,-1.8729527,1.6045324
1.6220945,6.357264,0.5255196,0.6178682
11.399147,2.2257302,-4.848258,0.054120153
0.4238743,5.233063,3.1060271,0.88282496
9.686817,6.526064,-0.78127235,1.5282339
-1.3366861,3.8163185,3.1886585,-1.0837582
11.051811,4.8365493,-3.2608259,1.0766722
11.2969675,2.0744526,-4.892492,-0.2122674
5.20968,10.167351,-1.315697,6.2470107
9.846796,5.923293,-0.90299433,2.6314006
-0.5130322,-0.40071142,2.7057943,-3.6826096
2.0717769,7.6575217,1.3435185,0.4327565
10.874857,3.1523483,-4.3716617,-1.0777866
3.5178142,9.153776,0.7717153,-0.70023966
8.65443,7.7640004,0.014199853,2.7150846
5.189378,2.6911077,-0.70656914,1.0775654
9.089273,6.9036527,-0.28973073,2.408701
-0.5788767,2.28175,4.193393,-1.6686474
10.2564125,4.0412064,-2.3610003,-0.8614321
-0.31711325,0.17397381,2.4342346,-3.707386
10.168252,-0.24534038,-7.4514747,-2.48385
0.6566319,6.403365,1.1254587,-0.5306231
10.489483,2.404381,-4.7970552,2.1672714
10.379097,7.1960726,-1.4432704,2.2918158
5.923892,9.318194,0.7766139,3.0546403
3.3588865,8.827054,1.1575212,0.9408951
10.618017,2.2197113,-5.934766,1.5556209
4.973535,10.195908,0.8912754,1.9164162
6.9662604,8.620306,0.36403525,4.0178556
-1.0881038,2.380584,4.0965896,-1.6870829
6.705314,9.687191,0.49417725,2.974711
-0.33418483,3.6061068,3.5025887,-1.5907928
9.076489,6.0016127,-1.0778766,1.462442
11.178345,3.9018056,-3.2630339,-0.45341772
6.6806593,9.298033,0.3491269,3.8868785
-1.1701198,3.9682078,3.5081213,-0.14189196
-0.7694896,3.0611053,2.308237,-1.1240659
10.751689,2.527115,-4.357059,-0.5925559
-0.5862397,2.6432796,4.508143,-1.3659834
3.5315197,8.8483305,1.4383497,1.916188
4.5871916,8.83456,0.66501385,1.7206554
10.875131,1.4235083,-5.0088344,-1.5430132
9.58032,6.7529383,-1.1539559,2.187229
5.498049,3.0775707,-5.1237216,-6.0680056
8.920574,6.945214,-2.2592387,2.8167481
-0.9616874,2.9655428,4.6593285,-0.7132201
1.2207541,6.367536,1.6820452,0.34805918
3.3618076,8.962189,1.237303,1.2967286
10.587444,7.1779537,-1.9370372,2.2176495
-1.1776034,3.515662,3.3514884,-0.29836047
7.13085,9.142709,0.36037603,4.3713846
4.0801587,10.130856,0.6087523,2.1298037
2.5397646,7.4249487,1.143641,0.30101728
5.212167,10.257748,-3.7969575,13.357221
4.8618255,9.637082,2.667952,3.8954234
0.8898177,4.6041837,4.522678,0.78677595
9.129855,6.318526,-1.1947238,3.040028
0.07622284,0.044071086,2.1677957,-3.843689
10.952904,5.006778,-2.7088907,1.0663171
3.69664,9.82412,1.7375925,1.5631344
-0.13945767,-0.6517333,2.707476,-5.1477356
9.344816,7.4385643,-0.5856827,2.5984802
0.034039255,-0.35463315,2.806528,-3.882122
-0.15938501,5.862587,2.3458922,0.8797405
5.843153,9.037031,0.93482137,2.619635
-0.42707983,-0.4026823,3.9054854,-3.1272821
10.6384115,3.6814415,-2.896011,-0.58297265
10.118695,5.847613,-1.2911544,1.3635898
-1.4545176,2.0195382,4.084489,-1.6554786
0.88820124,7.5552306,1.2888114,-0.47853398
3.2559342,9.557798,1.3375802,0.5866228
10.809857,1.0135481,-5.068614,-3.2824984
-0.37716243,3.0454392,4.0416865,-0.9779073
3.4113681,8.808075,0.6934982,1.0797502
5.10036,9.891239,0.5422393,3.0900435
-1.1670433,0.79923534,3.3196168,-2.7136307
10.327118,5.093177,-2.5919073,1.5077027
5.273248,3.171642,-2.313665,-6.802127
-1.1064308,0.25783476,4.2779074,-2.790958
1.8044511,7.686425,0.9690231,0.5772158
-0.7722027,0.31340197,2.7096815,-3.3059826
1.5481995,6.5126715,0.7350728,0.80037355
5.1108165,9.857931,1.0241903,2.855504
-0.91309464,0.15663871,3.356892,-3.24902
-0.6682167,1.2927696,3.1033194,-2.6225963
4.3325663,8.887357,0.8307288,1.8773863
6.4533668,9.718912,0.9288777,3.8071942
6.457306,10.223625,0.6097442,4.4940257
9.122372,7.187818,-0.9200919,3.7156491
8.330483,8.640311,-1.114466,2.2193208
10.649148,-0.55224967,-7.0381193,-3.6881194
10.041124,-0.49737498,-8.902191,-3.5916595
10.670856,2.9306002,-4.775942,0.8831349
-1.4005566,3.859875,3.6781895,0.03842166
-1.2536896,-0.65731126,2.4197087,-3.5799026
-0.57730526,3.3133032,3.233709,-0.8315407
6.820571,9.150304,0.67171794,4.2082295
2.8034785,9.044803,0.7543428,0.4362225
6.213293,8.774214,-0.038695753,4.7082305
5.054506,9.864251,0.5986089,2.840065
3.0537846,8.5645275,1.4482148,2.259933
-1.140154,1.804641,3.2578948,-2.449911
6.427757,9.549794,0.51388973,2.6585279
5.044341,9.506831,1.1269251,3.585235
5.6576896,9.396626,0.3161515,3.4920654
9.163525,7.384926,-0.7372479,1.8558047
9.692756,6.34805,-1.4508991,2.1511288
10.517506,6.969332,-1.2825859,2.6160827
5.0442686,9.598118,1.2693951,3.3377056
6.39116,9.3401985,-0.106826544,2.96734
9.483777,6.2345605,0.1170122,2.2809129
9.93846,6.415373,-1.6219018,0.9967051
3.0067153,8.6431,1.2758796,1.326322
10.51932,4.4375963,-2.738089,0.62105596
9.146152,7.05024,-1.4759727,2.0862808
-1.4162719,3.5735054,3.2746506,-0.86877286
8.482021,5.850189,-5.0435996,3.985066
-0.24998282,5.147845,3.4083648,0.53512454
-0.0583509,1.9319589,4.4408956,-0.63919616
-0.9313006,1.6515169,3.386748,-1.903263
5.2536297,9.192689,1.3305328,3.71135
0.19031899,4.3407598,4.401622,0.8164296
9.74831,5.881966,-2.4066474,2.181262
1.7322253,6.697521,1.5166402,0.51959044
4.97371,8.100025,0.94423044,1.3268912
-0.91434765,0.3663666,2.7098305,-3.702365
11.186126,1.877859,-5.581363,0.27214348
2.633547,4.592065,2.8405497,0.7683165
-1.3479743,1.1586113,3.06067,-2.8033934
1.202296,7.280332,1.4879605,1.3185248
-1.7756926,2.8329089,4.0569515,-3.108747
11.274187,2.2164974,-4.9403424,0.20754062
8.9175005,7.4266224,-1.0463367,4.132359
6.7261853,9.066519,0.5179851,4.0253563
1.3272853,6.542605,1.5347524,1.4461856
